Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2
3261,27,3.0,85.480800694786,60.912515124157416,0.0,5,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
1744,27,1.0,39.16401179220306,23.631732590692565,12.0,11,19.0,1977,0.211401214,1,1,9,1892,0,0,1,1
13948,26,1.0,40.15284885597534,21.21108127859366,7.0,2,17.0,2001,0.195781053,1,1,23,5212,6,3,2,1
16558,51,2.0,47.63962792558723,31.124396541321826,6.0,8,9.0,1973,0.015016892,1,1,17,3079,59,0,8,1
10495,108,1.0,30.826069622398137,18.854839906702047,4.0,3,8.0,1959,0.0,1,1,25,5027,4,1,1,1
4373,6,2.0,59.10779126511982,37.77006432232788,1.0,24,25.0,2016,0.243204519,1,1,5,1564,0,0,0,1
10621,58,1.0,42.129230090163816,21.756984341843186,8.0,8,14.0,1997,0.31019913,1,1,11,2748,1,0,0,1
20,6,1.0,41.132439058877935,24.216388413499715,10.0,24,25.0,2016,0.243204519,1,1,5,1564,0,0,0,1
3550,113,1.0,38.13316462477631,20.059294926810075,10.0,2,17.0,1979,0.050755569,1,1,24,5469,1,0,1,1
9630,27,2.0,67.11610172655216,45.348215750486375,10.0,6,10.0,2015,0.017647053,1,1,2,469,0,0,0,1
13571,70,3.0,69.90001168432316,48.33467599536543,5.0,11,9.0,1976,0.002211665,1,1,39,7614,3,1,5,0
6364,1,1.0,42.8402414958606,25.607844932696633,0.0,7,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
8613,146,1.0,33.356335937764115,18.09469257189768,8.0,6,5.0,1964,0.236108458,1,1,16,3893,27,3,10,1
6198,160,2.0,46.25416909846956,28.121793576287548,5.0,3,5.0,1969,0.0,1,1,39,8647,0,0,5,1
10385,88,3.0,61.23108776411216,43.22312290943504,6.0,8,9.0,1974,0.127375905,1,1,43,8429,3,3,9,1
16252,15,1.0,33.36120515999027,16.353728296419494,6.0,5,5.0,1974,0.158249043,1,1,21,5731,0,1,0,1
5887,101,2.0,68.4903282797806,39.27355818420188,6.0,5,5.0,1960,0.225824954,0,1,41,6558,7,3,2,1
3886,119,1.0,32.76936134062089,18.668220627627907,5.0,3,5.0,1962,0.000995363,1,1,42,7651,1,1,5,1
8955,54,2.0,77.45624243909138,52.737233219174826,18.0,12,28.0,2010,0.006076152,1,1,30,5285,0,6,6,1
4888,58,1.0,52.23977954613633,32.71129105343143,1.0,9,9.0,1977,0.43788524,1,1,23,5735,3,0,5,1
16632,6,1.0,38.93302575466919,23.631732590692565,1.0,13,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1
6448,1,3.0,83.39254806726234,79.84779722829272,1.0,10,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
14379,6,2.0,64.69615633836244,62.80193470089146,1.0,7,14.0,2015,0.243204519,1,1,5,1564,0,0,0,1
13779,66,1.0,56.83864164506545,22.42664316372609,14.0,14,17.0,2003,0.111627393,1,1,50,12238,8,2,3,1
1495,27,2.0,69.1328363908427,44.286343654047755,1.0,18,17.0,2016,0.072157581,1,1,2,629,1,0,0,0
15547,27,3.0,82.47000894959864,79.12452694140363,1.0,9,17.0,2015,0.072157581,1,1,2,629,1,0,0,0
4159,52,1.0,44.19099607901092,28.0741474513571,1.0,11,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
9213,101,2.0,57.58601667071859,34.29442113709309,7.0,3,5.0,1959,0.225824954,0,1,41,6558,7,3,2,1
16467,53,1.0,41.843474355403096,22.20624623977469,8.0,17,16.0,1985,0.049637257,1,1,34,7759,0,1,3,1
12741,46,3.0,50.27600508075485,38.045642737522115,6.0,10,9.0,1968,0.0,1,1,47,11319,0,3,5,1
2086,12,2.0,57.872882317565114,34.86671613610803,9.0,11,17.0,1996,0.090799103,1,1,74,19083,2,5,15,1
365,22,3.0,79.81232674779281,47.2962105770208,12.0,4,12.0,1998,0.118537385,1,1,30,6207,1,1,0,1
2942,61,3.0,64.68305916520471,38.093136672554266,8.0,8,12.0,1982,0.300322518,1,1,52,10311,6,1,9,1
5303,41,3.0,65.62828875266625,42.46305908868492,6.0,6,12.0,1974,0.127811589,1,1,28,7287,5,1,3,1
16425,27,3.0,78.9247553219088,50.53720691207421,1.0,10,17.0,1977,0.211401214,1,1,9,1892,0,0,1,1
7594,53,5.0,39.90608238613842,39.39402417056768,1.0,5,1.0,1977,0.049637257,1,1,34,7759,0,1,3,1
12497,96,2.0,71.59345033688159,41.056041347972176,11.0,7,10.0,2002,0.041116354,1,1,53,14892,4,1,4,1
15367,88,1.0,45.017896736896354,42.443984737023705,1.0,18,18.0,2015,0.127375905,1,1,43,8429,3,3,9,1
636,27,1.0,42.972765438742115,25.607844932696633,0.0,16,22.0,1977,0.051815435,1,1,5,1227,0,0,0,1
6344,19,3.0,87.42454668006123,54.70513066383798,11.0,14,14.0,2004,0.309479124,1,1,35,7715,4,0,6,1
4513,61,2.0,60.836147557148685,34.38592136328423,10.0,19,17.0,1984,0.300322518,1,1,52,10311,6,1,9,1
7803,59,1.0,60.771553872351504,41.23267137912478,0.0,22,25.0,2017,0.019508796,1,1,37,7687,11,5,5,1
16059,11,2.0,44.952545608999664,29.36364556834075,6.0,4,9.0,1977,0.00016967599999999998,1,1,36,5992,0,1,1,1
13555,27,1.0,45.352777251543245,44.596820449068616,1.0,9,12.0,2016,0.072157581,1,1,2,629,1,0,0,0
8273,22,2.0,55.39904083648637,34.78676268992157,8.0,6,12.0,1983,0.118537385,1,1,30,6207,1,1,0,1
3672,166,2.0,41.62674001191515,31.335463674710713,5.0,2,8.0,1964,0.174739084,1,1,17,3379,9,0,3,1
14825,152,3.0,88.97832400962784,56.93904495288079,12.0,7,7.0,1958,0.042031587,1,1,37,6856,84,2,5,1
11783,45,3.0,80.00653976227704,50.53720691207421,1.0,20,25.0,2015,0.195781053,1,1,23,5212,6,3,2,1
3101,27,1.0,42.79661669963063,19.887533230488998,10.0,14,18.0,2014,0.072157581,1,1,2,629,1,0,0,0
9525,6,1.0,40.64623742158794,25.770054324032163,1.0,4,17.0,2015,0.243204519,1,1,5,1564,0,0,0,1
12129,1,2.0,56.191152821640785,35.660854177860514,1.0,15,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
6,6,1.0,42.46681304089621,40.01016017638437,1.0,14,17.0,2014,0.243204519,1,1,5,1564,0,0,0,1
8156,74,1.0,56.202089646364314,35.660854177860514,1.0,11,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
11209,91,1.0,35.91317443831513,23.69197201889647,9.0,8,16.0,1980,0.333891544,1,1,30,6564,1,0,0,1
9699,22,2.0,64.53716668337564,45.348215750486375,1.0,10,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
14207,170,3.0,76.0916013065407,49.61601231222922,10.0,18,17.0,1989,0.21843974,1,1,21,4472,6,4,7,0
8503,141,2.0,45.347327502064104,29.96035395767577,6.0,7,5.0,1963,0.0,1,1,23,3684,2,0,4,1
13853,27,2.0,59.82624479433539,41.23267137912478,1.0,6,1.0,1977,0.011654127,1,1,4,915,0,0,0,1
12348,27,2.0,77.73329919510441,50.53720691207421,1.0,10,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
12224,53,1.0,37.596380701167114,23.521882605952396,5.0,2,9.0,1971,0.313924552,1,1,22,4625,11,2,10,1
8639,10,3.0,63.658005905654754,39.75348787025743,7.0,10,9.0,1971,0.282797669,1,1,33,8667,2,0,6,1
10533,110,1.0,38.09219529990585,22.674757139842768,7.0,13,17.0,2011,0.033493708,1,1,66,10573,1,3,8,1
10195,27,3.0,50.841082240696885,34.22556129782384,8.0,7,12.0,2013,0.072157581,1,1,2,629,1,0,0,0
9295,61,1.0,38.41144589813229,17.653969150244233,7.0,2,12.0,1992,0.300322518,1,1,52,10311,6,1,9,1
15214,9,2.0,48.660775645216255,47.194554517152845,1.0,3,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
3467,93,1.0,40.08551905410747,22.805225947260443,8.0,8,12.0,1983,0.050900058,1,1,43,10621,1,2,3,1
9024,6,3.0,79.79076199740489,50.53720691207421,1.0,16,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1
10504,9,1.0,41.74214738042378,22.481789509507042,8.0,3,10.0,1996,0.161531741,1,1,25,5648,1,2,4,1
1791,7,2.0,45.59495013095746,32.09212195097747,6.0,5,4.0,1962,0.035145267,1,1,42,9292,3,0,3,1
7705,10,2.0,48.17983248912414,33.28356972324705,7.0,5,12.0,1973,0.089039719,1,1,33,7976,5,0,11,1
9323,3,3.0,68.31797365985615,44.60859381067411,10.0,3,12.0,1973,0.050900058,1,1,43,10621,1,2,3,1
9164,59,1.0,39.2923186142071,20.88479962870029,8.0,16,17.0,1986,0.019508796,1,1,37,7687,11,5,5,1
3959,107,1.0,36.233334304372406,13.425431504685928,8.0,6,12.0,1971,0.174739084,1,1,17,3379,9,0,3,1
14614,21,2.0,48.31220053164186,27.764944259001762,6.0,6,9.0,1973,0.194489265,1,1,47,8004,3,3,5,1
10418,80,3.0,75.42669226929492,48.19918842302904,10.0,4,17.0,1989,0.0,1,1,39,8647,0,0,5,1
16589,47,1.0,39.923867248833545,22.676758574931373,10.0,24,22.0,1999,0.101872465,1,1,23,4583,3,3,3,1
10315,27,1.0,42.43184289512368,40.95792497380555,10.0,2,12.0,2015,0.017647053,1,1,2,469,0,0,0,1
6838,6,2.0,65.45122679121046,35.734655626292685,12.0,2,17.0,2015,0.243204519,1,1,5,1564,0,0,0,1
8562,27,2.0,55.43124154455585,35.380307003961306,1.0,5,17.0,2017,0.072157581,1,1,2,629,1,0,0,0
10820,1,3.0,76.81576650671025,50.53720691207421,1.0,11,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
13221,6,1.0,44.15572113794801,29.173209432078167,0.0,13,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
15424,27,1.0,51.63483839852182,42.948082079093254,1.0,17,18.0,2015,0.017647053,1,1,2,469,0,0,0,1
10937,52,3.0,83.28962252821081,60.912515124157416,1.0,12,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
7954,6,1.0,42.34074223106565,25.607844932696633,1.0,18,25.0,1977,0.243204519,1,1,5,1564,0,0,0,1
16635,48,2.0,82.88869389337323,81.1275322983124,10.0,24,25.0,2014,0.041124634,1,1,46,9515,5,1,10,1
7789,146,1.0,60.89093137456424,45.76851224524213,11.0,13,32.0,2011,0.236108458,1,1,16,3893,27,3,10,1
10658,23,3.0,113.87508616251151,60.912515124157416,1.0,2,3.0,1977,0.014072961,1,1,2,475,0,0,0,1
13483,1,2.0,55.33321364159534,35.660854177860514,1.0,14,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
5084,192,2.0,42.907811272546546,26.390248380706858,6.0,2,5.0,1963,0.319809354,1,1,25,4756,16,5,8,1
2487,1,2.0,65.55987485579061,45.348215750486375,1.0,21,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
14754,23,3.0,108.01256585358914,56.80143936406437,20.0,2,2.0,2017,0.014072961,1,1,2,475,0,0,0,1
13434,13,5.0,183.3822727772166,100.9855054203298,15.0,2,6.0,1997,0.090799103,1,1,74,19083,2,5,15,1
14282,23,1.0,40.257605185299695,23.631732590692565,1.0,4,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
8388,1,2.0,46.07930982872516,28.382136671976472,4.0,2,5.0,1965,0.036270089,1,1,6,1318,1,1,1,1
5643,9,1.0,36.47008559970377,20.80264547481964,9.0,5,12.0,2008,0.161531741,1,1,25,5648,1,2,4,1
394,0,3.0,81.49697758963292,45.75476083013969,10.0,19,22.0,2008,0.319809354,1,1,25,4756,16,5,8,1
12075,9,2.0,69.39981793743347,45.348215750486375,1.0,7,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
14664,53,2.0,60.363888761723615,43.14207733177517,12.0,14,24.0,2020,0.049637257,1,1,34,7759,0,1,3,1
8704,6,3.0,84.20904801430774,60.912515124157416,0.0,12,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
216,62,3.0,87.00343386565717,55.90223201267716,1.0,3,1.0,2017,0.072157581,1,1,2,629,1,0,0,0
16419,41,2.0,42.76891220343784,26.9253154115545,6.0,12,12.0,1969,0.175054867,1,1,36,10055,3,1,0,1
14638,1,2.0,66.51590394022973,2.978571513150884,1.0,5,17.0,2018,0.007122317,1,1,1,264,0,0,1,1
4798,74,2.0,87.14550131056505,86.48859108129221,1.0,8,17.0,2015,0.075778755,1,1,6,1437,3,0,2,1
4856,1,2.0,64.28196276431594,63.077830178389355,0.0,11,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
14871,84,2.0,46.13999479240712,30.752397543198363,6.0,2,5.0,1962,0.006076152,1,1,30,5285,0,6,6,1
3646,41,2.0,41.357320561421396,24.69945724293304,6.0,5,14.0,1972,0.175054867,1,1,36,10055,3,1,0,1
12980,27,1.0,42.44338850989541,4.723279823437145,1.0,8,17.0,1977,0.072157581,1,1,2,629,1,0,0,0
9950,55,3.0,74.40998925616147,45.94607485573528,10.0,4,17.0,1987,0.041365446,1,1,31,5569,0,1,4,1
1357,13,2.0,54.430495800086874,33.452855324729306,8.0,7,14.0,1999,0.13321533300000002,1,1,49,11395,3,3,4,0
5175,17,1.0,46.97661606128949,32.71129105343143,1.0,14,20.0,2017,0.0,1,1,18,3374,5,1,2,1
8521,11,2.0,46.40485396617297,31.859942188265343,6.0,5,9.0,1977,0.038692987000000005,1,1,28,6533,1,2,5,1
5933,57,3.0,71.08773736570294,43.835171921448,7.0,4,12.0,1991,0.13321533300000002,1,1,49,11395,3,3,4,0
16278,27,1.0,42.07582709203381,25.607844932696633,1.0,12,1.0,1977,0.211401214,1,1,9,1892,0,0,1,1
13568,52,1.0,39.92554080530379,23.631732590692565,1.0,15,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
9472,77,1.0,40.308864199647815,19.451757505093568,8.0,18,16.0,1978,6.99893e-05,1,1,46,10309,1,1,16,1
8103,64,1.0,40.27594081681502,22.787136334782176,9.0,5,16.0,1982,0.002211665,1,1,39,7614,3,1,5,0
4770,6,3.0,77.16550031045753,75.33031024136658,1.0,16,17.0,2017,0.243204519,1,1,5,1564,0,0,0,1
13867,109,2.0,49.23526226680044,32.01701116825989,5.0,4,5.0,1963,0.1363303,1,1,30,6141,10,3,6,1
4680,54,3.0,107.5584190480064,4.110708389409063,1.0,13,1.0,2016,0.006076152,1,1,30,5285,0,6,6,1
12780,44,3.0,73.0913731822458,72.97611174361697,19.0,18,25.0,2013,0.122190486,1,1,25,4724,2,1,3,1
13971,37,2.0,55.02247666540565,35.922902743471774,9.0,11,14.0,2011,0.232205084,1,1,24,4860,1,0,3,1
2459,109,3.0,76.60397154247613,49.855622051394704,10.0,3,17.0,1999,0.0,1,1,25,5027,4,1,1,1
6164,156,1.0,36.68135190750176,19.0250764218375,9.0,5,12.0,1972,0.007658515,1,1,35,7077,56,3,19,1
4914,111,2.0,44.48001259228773,29.809889434108964,5.0,4,9.0,1969,0.135649789,1,1,46,7960,6,3,11,1
5223,57,3.0,82.29855586573063,54.7676466578689,10.0,10,14.0,2005,0.13321533300000002,1,1,49,11395,3,3,4,0
5634,52,1.0,43.09513493201714,25.607844932696633,1.0,10,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
15455,127,1.0,40.44021187185452,16.238191849167098,10.0,2,5.0,1960,0.486245621,1,1,13,2514,19,0,6,1
14881,58,2.0,63.07025683273375,41.23267137912478,0.0,8,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1
4471,86,2.0,70.38261653084518,36.71141154516298,10.0,5,5.0,1950,0.161975568,1,0,31,7010,5,3,7,1
14773,30,1.0,105.61954933932256,87.38709616323416,5.0,14,39.0,2010,7.81528e-05,1,1,22,6398,141,3,23,1
915,6,2.0,66.85493610084444,1.2588863894660365,1.0,8,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1
7795,22,1.0,31.664007071880054,18.24158277389595,5.0,2,5.0,1967,0.13321533300000002,1,1,49,11395,3,3,4,0
5979,38,2.0,55.69241359547603,32.32503897180693,9.0,6,17.0,2011,0.060753049,1,1,15,2787,2,0,7,1
3949,88,3.0,63.41376346956672,43.91015257539364,5.0,13,12.0,1971,0.127375905,1,1,43,8429,3,3,9,1
15687,27,1.0,34.844531807526906,21.479252610381184,1.0,8,17.0,1977,0.011654127,1,1,4,915,0,0,0,1
13788,6,3.0,79.2070587203128,75.79051572147219,1.0,17,17.0,2016,0.243204519,1,1,5,1564,0,0,0,1
288,55,2.0,48.88441367971367,29.918092137023915,6.0,9,9.0,1975,0.00016967599999999998,1,1,36,5992,0,1,1,1
9592,6,1.0,43.91821138351405,29.173209432078167,1.0,6,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14433,1,1.0,41.57308553401726,21.87271206580848,8.0,2,17.0,2019,0.007122317,1,1,1,264,0,0,1,1
8213,120,1.0,41.265600988535866,20.145058366571703,9.0,18,16.0,1983,0.341071945,1,1,27,5664,48,3,11,1
4921,34,3.0,85.884825188163,60.912515124157416,0.0,10,25.0,1977,0.069753361,1,1,53,13670,4,1,11,1
15084,103,1.0,36.18492362557162,19.883247062585124,5.0,1,5.0,1969,0.0006991189999999999,1,1,14,3369,24,0,3,1
9795,130,2.0,42.882019309994334,27.565217336804857,6.0,11,16.0,1970,0.21843974,1,1,21,4472,6,4,7,0
15695,23,1.0,34.205546588842665,21.479252610381184,1.0,4,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
2536,13,2.0,54.50939291350819,34.35717269377031,9.0,12,17.0,2002,0.090799103,1,1,74,19083,2,5,15,1
7921,9,1.0,36.05493222316112,20.91710265957817,7.0,8,22.0,1991,0.136244425,1,1,11,2370,0,0,1,1
791,2,1.0,45.85966677805463,19.43569230409044,12.0,6,16.0,2002,0.309479124,1,1,35,7715,4,0,6,1
7172,26,1.0,35.50923274127479,21.67807682480438,9.0,4,12.0,1967,0.0,1,1,36,6714,2,0,2,1
352,57,3.0,87.08249238337417,47.816330439157426,10.0,18,22.0,2004,0.13321533300000002,1,1,49,11395,3,3,4,0
11242,84,3.0,71.78301914312588,47.070342128713094,8.0,2,5.0,1963,0.14966637300000002,1,1,22,4789,2,4,1,1
999,128,3.0,61.8365037336423,37.03799935503485,8.0,2,14.0,2001,0.041116354,1,1,53,14892,4,1,4,1
820,119,2.0,47.94122655376274,34.46143605478706,5.0,5,5.0,1960,0.000995363,1,1,42,7651,1,1,5,1
14991,62,3.0,86.16423970570251,60.912515124157416,0.0,9,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
8568,11,3.0,59.89619736245782,41.3124566575101,6.0,5,9.0,1978,0.00016967599999999998,1,1,36,5992,0,1,1,1
16408,9,1.0,40.22690652815874,37.84908294786385,19.0,8,17.0,1993,0.161531741,1,1,25,5648,1,2,4,1
9125,94,1.0,43.377573370224496,24.088941538193367,8.0,6,14.0,1995,0.521867054,1,1,25,6149,0,0,0,1
5740,57,2.0,45.851166394937316,33.17540533582436,5.0,3,5.0,1962,0.13321533300000002,1,1,49,11395,3,3,4,0
9423,58,3.0,70.56591370904206,40.194265294161376,9.0,13,15.0,2008,0.14890389099999998,1,1,9,1952,1,3,2,1
13750,52,1.0,37.765885202269324,20.647825381475062,6.0,8,17.0,2016,0.371148999,1,1,34,7065,1,2,5,1
16388,23,2.0,56.7515321237732,52.59388834475603,1.0,8,9.0,2016,0.034656082000000005,1,1,0,168,0,0,0,1
5530,11,2.0,45.93884217381786,33.65728836142059,5.0,4,5.0,1963,0.00016967599999999998,1,1,36,5992,0,1,1,1
7242,27,1.0,42.12875853042321,22.171505167598887,8.0,12,14.0,2003,0.041116354,1,1,53,14892,4,1,4,1
14885,6,1.0,40.91000015260453,25.941500099192947,1.0,10,25.0,2016,0.243204519,1,1,5,1564,0,0,0,1
12487,130,3.0,71.68757478021406,45.49934222063526,7.0,16,16.0,1969,0.21843974,1,1,21,4472,6,4,7,0
9834,62,2.0,73.49953249223378,4.760040068070773,1.0,4,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
2182,27,2.0,74.64223349652251,74.16432107854787,1.0,7,9.0,2017,0.072157581,1,1,2,629,1,0,0,0
13806,21,2.0,47.387411860304546,31.42889630428771,5.0,5,5.0,1967,0.194489265,1,1,47,8004,3,3,5,1
15574,23,2.0,57.42647273809546,32.41096271895595,10.0,4,1.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
1862,18,1.0,41.676667848582476,18.42602468193127,8.0,8,17.0,1996,0.0,1,1,30,5562,0,0,5,0
6125,75,3.0,82.48866592955956,49.54893739716061,12.0,5,14.0,2003,0.307466659,1,0,30,5048,9,2,5,1
11944,53,3.0,80.48880669053341,77.98773332466946,0.0,5,19.0,1977,0.049637257,1,1,34,7759,0,1,3,1
1948,29,2.0,47.27010836812519,29.05215372841549,5.0,4,5.0,1964,0.086885265,1,1,10,2277,2,0,0,1
13699,30,3.0,80.489751886959,44.41484658816115,10.0,4,14.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
4686,37,2.0,44.41465213891578,31.68180546311483,5.0,10,9.0,1972,0.127811589,1,1,28,7287,5,1,3,1
7456,75,2.0,49.69543002625967,31.151334787155207,5.0,3,5.0,1965,0.307466659,1,0,30,5048,9,2,5,1
4915,74,2.0,79.53315504444356,50.53720691207421,0.0,17,0.0,1977,0.075778755,1,1,6,1437,3,0,2,1
14220,71,2.0,47.92746703764958,30.262580684183998,6.0,10,9.0,1971,0.407276235,0,1,9,1768,0,0,0,0
15156,61,1.0,34.495733627280266,22.29500820127431,5.0,9,9.0,1982,0.300322518,1,1,52,10311,6,1,9,1
5574,27,1.0,53.0433028473534,19.138687747699827,13.0,13,17.0,2011,0.072157581,1,1,2,629,1,0,0,0
7554,99,2.0,44.67975385989294,30.483683152790302,6.0,2,9.0,1970,0.033493708,1,1,66,10573,1,3,8,1
12458,126,1.0,31.197105524592377,21.54683831845048,5.0,2,5.0,1965,0.333891544,1,1,30,6564,1,0,0,1
8519,53,1.0,38.450088291647646,38.31711763802139,1.0,8,19.0,2018,0.049637257,1,1,34,7759,0,1,3,1
2607,88,2.0,37.51949969359575,23.979133118648978,6.0,5,14.0,1972,0.127375905,1,1,43,8429,3,3,9,1
1299,44,1.0,43.25323780363457,27.46460457236247,1.0,21,1.0,2018,0.036122292,1,1,24,4378,0,1,1,1
6236,123,3.0,70.84577436864507,42.00701362870861,8.0,6,16.0,1980,0.0,1,1,6,2733,0,0,4,1
6229,61,4.0,84.71222636592266,56.47069943937278,8.0,4,14.0,1991,0.300322518,1,1,52,10311,6,1,9,1
3593,109,3.0,64.99183019524304,42.906285933498175,8.0,8,9.0,1979,0.1363303,1,1,30,6141,10,3,6,1
4654,3,1.0,36.418685112885,22.723338744820232,6.0,6,9.0,1973,0.050900058,1,1,43,10621,1,2,3,1
5583,27,1.0,38.27440564439743,24.228363668858332,1.0,22,22.0,2016,0.211401214,1,1,9,1892,0,0,1,1
16770,8,2.0,55.32056077205729,33.426401587480804,8.0,12,17.0,1995,0.219006007,1,1,28,6746,3,1,4,1
1069,6,1.0,41.819577500590036,20.543957624635333,10.0,5,16.0,1992,0.243204519,1,1,5,1564,0,0,0,1
12354,45,1.0,50.56835888384758,32.71129105343143,1.0,14,22.0,1977,0.195781053,1,1,23,5212,6,3,2,1
448,48,1.0,41.18690353211422,1.6265021065959746,41.0,2,1.0,1977,0.041124634,1,1,46,9515,5,1,10,1
5145,9,1.0,41.53553685947135,22.079346359149632,8.0,1,17.0,1990,0.161531741,1,1,25,5648,1,2,4,1
4859,27,2.0,66.34879129370017,62.48878549081072,1.0,11,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
7768,57,1.0,38.9633030887242,20.915341557542746,9.0,5,14.0,1975,0.13321533300000002,1,1,49,11395,3,3,4,0
10526,84,2.0,37.172584444269575,23.82625717230917,7.0,3,9.0,1964,0.006076152,1,1,30,5285,0,6,6,1
5981,111,1.0,31.711475235270065,20.764153615943393,5.0,5,5.0,1971,0.135649789,1,1,46,7960,6,3,11,1
4315,85,1.0,35.3239479323271,19.04134184045762,6.0,8,9.0,1978,0.037177818,1,1,52,11217,1,1,7,1
2005,85,1.0,30.114291618066027,15.745902027299854,5.0,11,9.0,1981,0.037177818,1,1,52,11217,1,1,7,1
5097,44,1.0,41.24417209984111,22.020871678571826,8.0,7,14.0,1977,0.122190486,1,1,25,4724,2,1,3,1
12520,54,1.0,57.06708281007854,54.54294979493705,1.0,9,10.0,2015,0.006076152,1,1,30,5285,0,6,6,1
1665,21,3.0,57.80205965519856,38.914845474765464,6.0,2,9.0,1973,0.194489265,1,1,47,8004,3,3,5,1
3424,84,3.0,66.76135850265763,40.19671166062433,7.0,13,14.0,1988,0.14966637300000002,1,1,22,4789,2,4,1,1
6834,59,2.0,72.62467923987941,47.20604150592162,0.0,24,23.0,2018,0.019508796,1,1,37,7687,11,5,5,1
1115,1,2.0,52.95166644091622,37.37756586251957,10.0,5,9.0,2018,0.007122317,1,1,1,264,0,0,1,1
11312,62,1.0,42.67586088417367,25.607844932696633,0.0,4,15.0,1977,0.072157581,1,1,2,629,1,0,0,0
7689,9,2.0,53.235220224278756,31.61714057397257,8.0,13,17.0,1992,0.069753361,1,1,53,13670,4,1,11,1
3301,91,2.0,47.02025373573478,29.763345945829172,5.0,2,5.0,1965,0.000995363,1,1,42,7651,1,1,5,1
16084,58,1.0,44.32969718557517,42.53261160703396,1.0,5,17.0,2017,0.43788524,1,1,23,5735,3,0,5,1
8508,70,3.0,82.57804483101499,46.00397415647622,10.0,3,16.0,1980,0.002211665,1,1,39,7614,3,1,5,0
10792,128,1.0,42.43606965695493,22.923905638110494,8.0,6,17.0,1993,0.0,1,1,27,4798,0,2,8,1
5531,61,3.0,80.15091218522058,44.06507144482441,10.0,18,22.0,2010,0.300322518,1,1,52,10311,6,1,9,1
16185,61,2.0,66.38426929156482,33.938639312519534,12.0,2,17.0,2014,0.232205084,1,1,24,4860,1,0,3,1
11224,47,2.0,62.47326666774808,36.151597126058114,10.0,16,16.0,1980,0.101872465,1,1,23,4583,3,3,3,1
3140,12,1.0,37.684459620709475,19.29489875346116,8.0,13,16.0,1982,0.090799103,1,1,74,19083,2,5,15,1
16542,84,1.0,34.94990255389836,19.69905624841817,5.0,5,5.0,1961,0.006076152,1,1,30,5285,0,6,6,1
4267,9,3.0,78.50419451835499,42.38672124924452,10.0,7,16.0,1996,0.069753361,1,1,53,13670,4,1,11,1
9673,1,2.0,64.47535727726968,45.348215750486375,1.0,21,20.0,2018,0.007122317,1,1,1,264,0,0,1,1
6531,23,1.0,38.53001965285644,34.08946550983865,0.0,2,5.0,1977,0.005767451,1,1,1,388,0,0,0,1
11591,12,3.0,79.06713341055087,47.164854032707396,10.0,17,17.0,1991,0.090799103,1,1,74,19083,2,5,15,1
3197,23,1.0,41.57977135837287,18.9865911050792,8.0,5,10.0,2014,0.075778755,1,1,6,1437,3,0,2,1
10661,6,1.0,43.41133140466797,29.173209432078167,1.0,11,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14151,1,2.0,64.59520011806417,45.348215750486375,10.0,4,17.0,2015,0.007122317,1,1,1,264,0,0,1,1
2035,0,2.0,47.9523665436645,31.625847183857022,5.0,4,5.0,1965,0.319809354,1,1,25,4756,16,5,8,1
8864,44,1.0,33.938750019723045,21.77293026842016,9.0,1,12.0,1968,0.232205084,1,1,24,4860,1,0,3,1
1992,34,3.0,119.36021612377216,68.14859759885246,14.0,12,11.0,2000,0.069753361,1,1,53,13670,4,1,11,1
